EncryptedID,Semester,GPA,TC qua,Acc
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,7,1.47,14,110
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,8,2.57,14,124
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,9,2.58,18,144
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,10,4.0,12,156
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,1,1.0,8,8
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,2,1.27,11,19
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,3,2.1,21,40
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,4,1.33,12,52
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,5,2.72,14,72
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,6,2.47,14,86
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,7,2.61,23,109
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,8,0.71,6,115
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,9,2.32,9,124
c35223132a003ea2ba64c5086af30ac15de21acd372e2fc938ae63f988bc29b0,10,2.0,2,128
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,1,1.5,10,10
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,2,0.27,3,13
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,3,1.19,13,30
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,4,0.7,8,38
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,5,1.43,10,51
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,6,2.29,17,68
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,7,2.66,19,89
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,8,2.78,16,105
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,9,3.0,20,132
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,10,0.67,3,135
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,11,1.0,3,138
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,12,2.5,3,141
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,13,0.0,0,141
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,14,0.0,0,141
c358bb4ff9c70d1973ec03fe18176e256d05ca82bb7f387db7871e6711b53a22,15,0.0,0,141
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,1,2.25,12,12
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,2,3.5,12,24
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,3,3.56,16,40
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,4,3.58,18,58
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,5,3.9,20,82
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,6,3.24,19,101
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,7,3.29,19,120
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,8,3.54,12,132
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,9,4.0,12,144
c41e17d08ca7dd15f9e8d849b9795d8fc6d16163ebe19b19a2aad230264881e0,10,4.0,12,156
c42bbd7c847504a2459bbd2339c3239561616a0e2fe44c77df8474a9f61abea8,1,2.87,15,15
c42bbd7c847504a2459bbd2339c3239561616a0e2fe44c77df8474a9f61abea8,2,2.73,11,26
c42bbd7c847504a2459bbd2339c3239561616a0e2fe44c77df8474a9f61abea8,3,3.28,16,42
c42bbd7c847504a2459bbd2339c3239561616a0e2fe44c77df8474a9f61abea8,4,3.62,16,58
c42bbd7c847504a2459bbd2339c3239561616a0e2fe44c77df8474a9f61abea8,5,3.62,21,79
c42bbd7c847504a2459bbd2339c3239561616a0e2fe44c77df8474a9f61abea8,6,3.22,20,99
c42bbd7c847504a2459bbd2339c3239561616a0e2fe44c77df8474a9f61abea8,7,3.17,21,120
c42bbd7c847504a2459bbd2339c3239561616a0e2fe44c77df8474a9f61abea8,8,4.0,6,126
c45e55fd87f46dd294ac04ada1d8e5f9cc3436a51ed73d4daf40e6c5b67e2a7b,1,0.92,4,4
c45e55fd87f46dd294ac04ada1d8e5f9cc3436a51ed73d4daf40e6c5b67e2a7b,2,2.42,12,16
c45e55fd87f46dd294ac04ada1d8e5f9cc3436a51ed73d4daf40e6c5b67e2a7b,3,2.5,18,38
c45e55fd87f46dd294ac04ada1d8e5f9cc3436a51ed73d4daf40e6c5b67e2a7b,4,2.35,17,55
c45e55fd87f46dd294ac04ada1d8e5f9cc3436a51ed73d4daf40e6c5b67e2a7b,5,2.7,20,83
c45e55fd87f46dd294ac04ada1d8e5f9cc3436a51ed73d4daf40e6c5b67e2a7b,6,2.83,21,104
c45e55fd87f46dd294ac04ada1d8e5f9cc3436a51ed73d4daf40e6c5b67e2a7b,7,2.43,14,118
c45e55fd87f46dd294ac04ada1d8e5f9cc3436a51ed73d4daf40e6c5b67e2a7b,8,3.62,8,126
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,1,1.5,8,8
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,2,1.61,11,19
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,3,2.08,18,37
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,4,1.66,11,48
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,5,1.76,16,68
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,6,3.09,22,90
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,7,2.67,21,111
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,8,2.65,14,125
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,9,1.88,10,137
c484e7c52c5f7bc5e3ef34cbe76966dd1effe6f75faed7bc1b940ea76d1234f9,10,3.5,18,155
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,1,2.17,12,12
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,2,2.07,11,23
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,3,2.93,14,37
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,4,2.43,14,51
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,5,3.29,21,78
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,6,3.32,22,100
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,7,3.66,16,116
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,8,2.92,18,134
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,9,1.86,10,144
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,10,3.0,3,147
c4d85f3b5ae9673ce98d5f71dd465d6e81d9bde971d1be934f2224219815b8c2,11,3.0,9,156
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,1,1.33,8,8
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,2,1.64,11,19
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,3,1.19,12,34
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,4,2.44,17,51
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,5,2.67,21,78
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,6,2.24,17,95
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,7,3.07,14,109
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,8,2.38,16,125
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,9,3.11,14,141
c4f7f19f13a2d5f6f49967ce0a56e55241882642bfacf18df37d6329a90fc10e,10,4.0,15,156
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,1,1.58,8,8
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,2,2.29,12,20
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,3,3.16,16,36
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,4,2.72,20,56
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,5,3.24,19,79
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,6,2.8,20,99
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,7,2.64,21,120
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,8,3.17,15,135
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,9,3.78,9,144
c4fd17e6a266c3e52ccb68df550dbc771d57b4ac7f1e94feba1618e1c894d505,10,3.62,12,156
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,1,0.67,2,2
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,2,0.71,8,10
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,3,1.32,14,24
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,4,1.22,10,34
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,5,1.82,14,52
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,6,1.95,22,74
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,7,2.26,19,95
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,8,2.5,13,108
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,9,2.02,18,120
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,10,2.97,17,137
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,11,3.33,9,146
c56874d294488b6b601b9c6c78adaf8593da16d1f68bd327febc28b71c4128e2,12,3.2,15,158
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,1,2.43,14,14
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,2,1.91,11,25
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,3,1.74,18,43
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,4,1.25,12,55
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,5,2.06,16,74
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,6,3.02,23,97
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,7,3.39,19,116
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,8,3.8,20,136
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,9,3.75,10,146
c581cdab0410f145b475ec5cef2d12337b2289a6cf6c3c34e1da25b06628ac90,10,4.0,9,155
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,1,1.17,6,6
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,2,1.5,9,15
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,3,1.04,5,24
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,4,1.81,16,40
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,5,1.29,14,56
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,6,1.81,11,67
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,7,1.72,16,87
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,8,1.64,7,94
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,9,2.23,19,115
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,10,2.09,22,137
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,11,2.0,6,146
c59e91c0ba1c357cd4d6ae0192aac21a13e9ff0e32542dfbdf8403bc4bcae334,12,0.82,5,146
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,1,1.14,12,12
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,2,0.59,5,17
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,3,0.79,6,23
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,4,0.71,9,32
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,5,1.53,10,45
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,6,2.18,16,61
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,7,1.69,12,78
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,8,2.41,16,94
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,9,2.58,20,117
c629f629670a37fc8d4458cc52e0886a1c0f37a25190852fa35c625f933f2f1b,10,2.88,8,125
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,1,1.86,14,14
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,2,1.91,11,25
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,3,3.14,21,46
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,4,2.42,15,61
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,5,2.88,16,77
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,6,3.29,19,96
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,7,3.6,21,117
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,8,3.55,20,137
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,9,2.62,8,143
c63e297adefa31b25021dc3b93f05f4bfced9670d7624257f9e08dafbc4684e0,10,3.88,12,155
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,1,2.29,14,14
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,2,2.36,11,25
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,3,2.64,22,49
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,4,2.0,15,64
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,5,3.22,18,82
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,6,3.45,19,101
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,7,3.38,20,121
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,8,3.79,14,135
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,9,3.88,12,147
c6ac3a436fb12cb7bc3c5f597fc27f4d88023910acf4bbd0980f30d6dbf4657c,10,4.0,9,156
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,1,1.5,8,8
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,2,0.86,6,14
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,3,0.29,4,18
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,4,0.42,6,24
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,5,1.5,9,33
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,6,2.82,14,47
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,7,3.54,13,63
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,8,2.61,18,81
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,9,2.43,17,100
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,10,2.8,15,115
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,11,0.6,4,119
c6c35890d2d9fcd82538b567f7d7a3cb5f7f4b484b263a1b0ed6ee55209e9252,12,3.5,6,125
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,1,1.64,12,12
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,2,1.68,11,23
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,3,1.76,16,41
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,4,1.75,15,56
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,5,2.72,20,79
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,6,2.71,17,96
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,7,3.38,13,109
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,8,1.24,6,115
c75bfb46a1515246b74ced74d10530a0087d6e1b911327341557563b19559c33,9,3.23,11,126
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,1,1.5,10,10
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,2,1.5,8,18
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,3,2.2,23,41
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,4,1.75,18,59
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,5,1.39,14,73
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,6,3.42,18,91
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,7,3.5,14,105
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,8,2.79,14,119
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,9,3.68,17,143
c786e36df17d23a682ed9042fb6c144978e367ec6f5518ca61c0f820f376def1,10,4.0,12,155
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,1,0.64,4,4
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,2,0.27,3,7
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,3,1.36,14,23
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,4,0.54,5,28
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,5,0.62,10,42
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,6,1.74,14,56
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,7,1.39,14,73
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,8,1.36,18,91
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,9,2.41,22,116
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,10,1.23,16,132
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,11,1.81,8,140
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,12,3.0,3,143
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,13,0.0,0,143
c7aaf12ce45cc2f8f0ec37241a7bd25240eee0a5c9319162268481b2c4a8ba7a,14,0.0,0,146
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,1,2.08,12,12
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,2,2.29,12,24
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,3,2.46,12,36
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,4,3.66,16,52
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,5,2.67,21,77
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,6,3.18,22,99
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,7,2.71,17,118
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,8,2.92,13,131
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,9,3.06,9,145
c7b88d2370886601b3c7f38ae55206e61ebb1ba00006dec057bdd3eed489ef08,10,3.62,12,157
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,1,2.92,12,12
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,2,2.5,14,26
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,3,2.75,16,42
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,4,2.63,17,59
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,5,2.86,21,80
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,6,3.31,21,101
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,7,3.39,18,119
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,8,3.22,18,137
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,9,3.75,6,143
c8147105dc59459cc2f7d343d0f7948cf1a18a90e4abd7f3c2cd4669f21f40aa,10,3.62,12,155
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,1,2.57,14,14
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,2,1.23,8,22
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,3,2.4,21,43
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,4,1.0,12,55
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,5,0.44,4,59
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,6,0.62,2,61
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,7,2.71,12,73
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,8,2.62,12,85
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,9,2.28,15,110
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,10,2.88,24,134
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,11,3.6,15,152
c8216ca8cd761e39202b6c96f8981c8c23e4355938a47b9cac5a4cace02a7fd7,12,1.0,3,155
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,1,1.08,4,4
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,2,2.17,12,16
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,3,1.56,14,34
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,4,1.83,15,49
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,5,2.0,18,67
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,6,2.26,18,85
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,7,1.67,6,93
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,8,0.75,6,99
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,9,0.36,4,103
c82559ab1f504d7627f37f977ae21dc428e697c28f9b059b02dbe4a6c7ca8e13,10,0.0,0,103
c866e4c5ed3fd98d39d116c30780ddeb11e4f8bdbbb24373b29f76901bba0a1a,1,2.25,12,12
c866e4c5ed3fd98d39d116c30780ddeb11e4f8bdbbb24373b29f76901bba0a1a,2,0.79,6,18
c866e4c5ed3fd98d39d116c30780ddeb11e4f8bdbbb24373b29f76901bba0a1a,3,0.0,0,18
c866e4c5ed3fd98d39d116c30780ddeb11e4f8bdbbb24373b29f76901bba0a1a,4,1.75,3,21
c866e4c5ed3fd98d39d116c30780ddeb11e4f8bdbbb24373b29f76901bba0a1a,5,0.0,0,21
c866e4c5ed3fd98d39d116c30780ddeb11e4f8bdbbb24373b29f76901bba0a1a,6,0.0,0,21
c87e99f03f9dc3410b02fad543548d0cdcbce7f3dc65e8c1ebdbc18261018bde,1,1.43,10,10
c87e99f03f9dc3410b02fad543548d0cdcbce7f3dc65e8c1ebdbc18261018bde,2,1.77,11,21
c87e99f03f9dc3410b02fad543548d0cdcbce7f3dc65e8c1ebdbc18261018bde,3,2.45,18,39
