EncryptedID,GPA_1,GPA_2,GPA_3,GPA_4,GPA_5,GPA_6,GPA_7,GPA_8,GPA_9,GPA_10,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,Final CPA
db758b13a617dbecf73540fca4fd95555b95a1f8743bf1b0b0a4be0975fb8cc5,3.33,3.19,3.18,2.88,3.53,3.55,3.03,3.58,3.5,3.25,12.0,13.0,17.0,16.0,19.0,19.0,17.0,18.0,8.0,12.0,3.3
dcf291cdfcc5f24b29c6761637cda0e2beb91d2b5b578a9ee7cfd381a11e8a11,3.08,2.82,3.05,2.19,2.67,3.13,2.9,3.25,3.17,3.0,12.0,11.0,22.0,16.0,18.0,23.0,15.0,16.0,12.0,9.0,2.93
dd6bdcf595c9669d5c0d49d8cb24d4f0ed9d1ad77cd038108a5b36d1c1c001c4,2.42,1.0,1.71,2.03,2.17,2.95,2.85,2.97,3.57,3.5,12.0,8.0,14.0,14.0,15.0,21.0,20.0,17.0,14.0,9.0,2.59
ddc63bd2292844332449641d950dd5cab8bb93142194032dfab4836e2e42c0c5,2.25,2.29,3.4,2.5,2.95,2.85,3.6,3.0,3.35,3.5,12.0,12.0,15.0,14.0,22.0,20.0,15.0,20.0,10.0,9.0,2.96
df0fa690d309fab848899f14731fc52b9f150ba88cc3e262f03c3d9d6db3c8cd,3.17,2.15,0.71,2.71,1.45,2.63,1.73,2.42,2.63,3.47,12.0,13.0,12.0,18.0,14.0,19.0,8.0,20.0,19.0,16.0,2.39
df894e7a64259e9bda1670544f974100a9ae5df4b982818a6cb39e923dbbfaf5,2.58,2.36,2.84,3.03,2.03,2.39,2.89,3.25,3.75,4.0,12.0,11.0,22.0,17.0,16.0,15.0,19.0,20.0,8.0,9.0,2.85
dfd5f0f8414e173f3b96593171fb51d2d33f50c2296334c25c86057a4e04d2e9,1.5,3.23,2.86,2.59,3.25,3.06,3.61,3.71,3.6,4.0,8.0,11.0,22.0,16.0,18.0,17.0,19.0,14.0,10.0,12.0,3.18
e0d1d4c0d988066fb44d5abfb825446ac3d8d5319bcfb918182028b54adf2d34,2.83,3.25,3.47,3.5,3.15,3.75,3.32,3.45,0.0,4.0,12.0,12.0,17.0,20.0,23.0,18.0,20.0,11.0,0.0,9.0,3.4
e30d68e7b338c2a676154e73eaceab356a40dc5dcccc3b03de8c31f8d66262cc,1.5,1.38,2.0,1.62,2.12,3.34,3.08,3.19,3.29,4.0,12.0,7.0,18.0,14.0,17.0,16.0,18.0,16.0,12.0,12.0,2.6
e325cf9fd242d3be2ee7f760d9c1fb05442523d94b548fdf8e54815d206b16b4,1.83,2.0,2.63,2.32,1.86,2.94,3.13,3.74,3.4,4.0,8.0,11.0,16.0,14.0,15.0,14.0,19.0,21.0,10.0,9.0,2.83
e5cbe329348412ee1ebee90f06a3213bcf825171241756e83459c4bcfe114256,3.08,3.68,3.45,2.56,2.07,3.04,2.25,2.88,3.31,2.27,12.0,11.0,22.0,16.0,21.0,12.0,15.0,23.0,13.0,11.0,2.83
e622622944a45ac899ba06b8ad83bc80494e880b07536b3112feb379a1603021,1.83,2.42,3.17,2.92,3.25,2.93,3.1,3.0,3.91,2.8,12.0,10.0,18.0,18.0,20.0,20.0,21.0,20.0,11.0,10.0,2.97
e6c0e00635afbde3353037b794c4f54b149e4c9c4254bd8c635ba9d7bcb1d3e5,3.33,2.5,2.5,2.4,3.0,3.17,3.28,3.67,3.5,4.0,12.0,9.0,18.0,18.0,19.0,21.0,20.0,23.0,2.0,9.0,3.09
e839c9f45460f4888862b4554776dc98133102e0106cb39c6a7fa44fb6a2c0c1,2.83,2.81,1.56,2.75,2.66,2.62,3.2,3.42,4.0,4.0,12.0,13.0,14.0,16.0,19.0,21.0,20.0,20.0,9.0,2.0,2.86
e854cdb3d02298162d8a7fbffa855a61c8b1036b0411b1b887705db8f71e384e,2.33,2.12,2.06,3.12,3.25,3.52,3.45,3.07,3.67,4.0,12.0,13.0,17.0,16.0,20.0,21.0,22.0,21.0,21.0,3.0,3.07
e904827df2e42bb27b5227d1eff9256f6c35f8cfcd822f5ca93a89428edea2ce,1.25,0.45,2.42,0.92,2.07,2.08,2.27,3.58,3.78,3.62,4.0,2.0,18.0,9.0,18.0,15.0,22.0,24.0,9.0,12.0,2.55
e9cf3a0fccb9c1c9685533247710e5ae65b3e3689f4a415c66f69d44a15b03ad,1.42,1.95,0.93,1.89,2.07,2.93,2.11,3.09,3.33,3.82,12.0,11.0,10.0,14.0,18.0,21.0,22.0,16.0,12.0,11.0,2.39
eb5a815427da5efea4db8d5cdf36ad2ef4ba958f7ce70ed4ca25a36703308b88,3.58,3.05,3.52,3.29,2.92,3.29,3.24,3.39,3.5,4.0,12.0,11.0,22.0,17.0,18.0,17.0,19.0,18.0,10.0,9.0,3.35
ec43b6b2035b032143591649652c78f66e4ace543b11561e22aa3123e0976aa5,2.0,1.96,2.5,3.16,2.57,3.76,3.02,2.77,4.0,3.5,8.0,10.0,12.0,19.0,18.0,23.0,20.0,10.0,7.0,9.0,2.99
ed0de9d95add7b7f3b18b0ba88800f5c2d32f40c9c941464d2c3832d63770bfb,2.42,1.46,2.25,2.37,2.0,2.92,3.31,3.11,3.6,4.0,12.0,12.0,18.0,19.0,18.0,13.0,16.0,14.0,15.0,9.0,2.69
ed22a3cd53010d08f9557d216b56f0d01ae7b49049afcfe6da2c51fd591dadf5,2.17,2.58,2.3,2.69,2.08,2.73,2.92,3.27,1.0,3.0,12.0,12.0,15.0,13.0,20.0,24.0,20.0,22.0,3.0,9.0,2.63
ed5c927b478bc1770e990942fa6a949f2f8cd9bc1c33f85ac4c6fe238d19337e,3.0,2.96,2.83,2.58,3.13,3.47,3.4,3.56,3.22,3.5,12.0,12.0,18.0,20.0,19.0,17.0,21.0,16.0,9.0,9.0,3.15
edccb504824191a7450557c8f6014cad4b600a378035536ab0381d38c12be056,3.17,2.82,1.97,2.94,2.65,2.82,3.45,3.71,4.0,4.0,12.0,11.0,15.0,18.0,17.0,16.0,21.0,14.0,16.0,9.0,3.13
edcee5489b76bbd498974ea8461afdd567f4a7a62778772cda83738c7430e366,2.0,0.83,3.0,2.18,2.29,2.18,2.13,2.73,2.71,4.0,12.0,4.0,15.0,17.0,16.0,13.0,16.0,22.0,14.0,9.0,2.48
edd6306fc14444b578c1d03e5e01fee0139aae8ba22e0f0e2646180a20ba9ac3,1.92,2.73,2.47,2.21,2.88,2.38,2.31,3.31,2.82,3.5,12.0,13.0,17.0,19.0,17.0,21.0,15.0,21.0,11.0,12.0,2.65
ee555eddbc2bd7524d046f4348ea7f3b67db5d254c5db3880f6ab3befb9881da,3.42,3.46,3.67,3.32,2.88,3.4,3.67,3.85,3.38,4.0,12.0,12.0,18.0,20.0,20.0,20.0,18.0,13.0,8.0,9.0,3.47
ef6e9c1d753ce86da046d4382f988a9f64e364f8548aacab352713433f49b964,2.5,2.81,1.91,2.69,3.25,3.17,3.44,3.47,3.42,4.0,12.0,13.0,14.0,16.0,20.0,21.0,24.0,15.0,12.0,12.0,3.09
f028eabca762377534938af6a9711d9f623b91f30836ba9348a32428cd044d65,2.08,0.55,1.73,1.38,1.9,3.02,3.67,3.5,3.59,3.12,12.0,6.0,19.0,14.0,15.0,23.0,18.0,20.0,11.0,12.0,2.61
f05f24a8697f8dc0668e50ba4a89f1d2ff3e8cb11c2f31d90be0b5762b4c4551,2.42,1.91,2.45,2.62,2.17,3.69,2.58,3.31,3.2,4.0,12.0,11.0,22.0,16.0,12.0,18.0,24.0,16.0,10.0,9.0,2.81
f0cbe4a0381a0f68a85cfba11d99fe4a3c38f769616b08cb057644ae0e5a05f1,2.25,1.0,0.2,2.64,2.22,2.5,2.62,3.44,2.76,3.5,12.0,10.0,3.0,14.0,16.0,18.0,18.0,18.0,17.0,9.0,2.54
f15646aa843e484ec43bf2fda7e24b5086b6adc42f57fa04215156dcffdb59a4,2.67,2.95,2.58,2.97,2.74,3.45,3.44,3.69,3.33,4.0,12.0,11.0,18.0,19.0,17.0,19.0,18.0,13.0,15.0,9.0,3.15
f19db73492cd14eaf2fec4f45ed068d15499d38c35fcad54953634b62a8b8f3b,2.17,0.88,1.8,2.32,2.89,3.37,3.58,3.57,3.8,3.5,12.0,5.0,15.0,17.0,19.0,19.0,19.0,21.0,10.0,9.0,2.93
f1d64b821ef351036912b68497a2b7d9ce4bd4a3ec9ba005acfbdad88a3f1117,3.25,3.17,2.9,3.02,2.45,3.22,3.34,3.58,3.21,3.0,12.0,12.0,15.0,20.0,20.0,18.0,19.0,19.0,14.0,12.0,3.11
f235c598b7bb8433c450d13b668c9e53cb559d86977e2c805b6c874173182ba7,2.5,2.68,2.25,2.29,1.79,2.83,2.92,3.06,3.71,4.0,12.0,11.0,18.0,19.0,11.0,20.0,20.0,16.0,14.0,9.0,2.77
f27b3d7f946b62adb2f177fd7eeedf26e7f5716b1ff39dbf07f5e3ea798ab9bf,2.33,1.5,2.88,0.63,1.5,3.03,2.36,2.69,3.07,3.59,12.0,12.0,12.0,9.0,12.0,18.0,15.0,18.0,21.0,16.0,2.51
f39f53c9648879d186355dd98ffa0f49be42a62740923dbdbbafeda3ea0f7177,1.92,1.82,2.73,2.06,3.07,3.47,2.75,3.4,3.5,4.0,12.0,11.0,22.0,14.0,21.0,19.0,18.0,20.0,8.0,9.0,2.88
f3c7d0b5b760256c3bfc814021096b25b133948a3ac229c7665a9d086e92307c,2.5,3.46,3.25,2.82,2.88,3.21,3.36,3.56,3.67,4.0,12.0,12.0,18.0,14.0,20.0,17.0,21.0,16.0,9.0,9.0,3.23
f4ad291e10c34cec036a4c51bb40e8f65b7e993cae16ade1046519b29cf73025,2.67,2.36,2.45,2.12,1.83,3.12,2.75,3.32,3.67,4.0,12.0,11.0,22.0,17.0,15.0,17.0,16.0,14.0,12.0,9.0,2.75
f4e84518bf844c49c23ad9cc4e8b7ed44e791b5c6c5bcaec06451bcd42a60dfa,2.33,2.32,3.34,3.41,2.64,2.95,3.08,2.62,3.5,4.0,12.0,11.0,22.0,16.0,18.0,20.0,18.0,20.0,4.0,12.0,2.99
f4ef4d749d45807e63a37e9f2ee11d79c1aaf3fb8cab39748a58356c0fb8a010,2.08,1.82,2.75,2.56,2.59,3.05,3.41,3.24,3.69,4.0,12.0,11.0,18.0,17.0,14.0,19.0,14.0,17.0,13.0,9.0,2.91
f51d326f74fd7d575f16b8297a89b4a66b2d5015d8d2390d8109e710f1da21c7,1.67,0.91,1.32,1.46,2.38,2.91,3.43,3.1,3.75,4.0,8.0,5.0,16.0,8.0,20.0,22.0,21.0,21.0,8.0,9.0,2.65
f66cf430c6d12a4389f82f48a3e7407e400dd4cfad5304b061fc80901aecb912,1.83,2.21,1.7,1.8,1.08,3.0,2.72,2.42,3.42,4.0,12.0,12.0,12.0,19.0,9.0,22.0,16.0,18.0,12.0,15.0,2.5
f71f131a69748589679a1465874a5400cb1e63f97bfc4b36fd5d7cce82d3eedb,1.0,1.92,2.0,2.12,2.5,2.88,2.83,2.78,3.31,4.0,8.0,9.0,17.0,11.0,21.0,16.0,15.0,15.0,18.0,9.0,2.6
f76995f919832a4ad6895ef94803052f83d7ff41ce8454f6bf3a9f888fb5be6d,2.92,2.86,3.32,2.56,2.21,3.12,2.58,3.21,3.86,4.0,12.0,11.0,22.0,13.0,18.0,20.0,19.0,14.0,14.0,9.0,3.02
f8c456223e8fd14a7a07646a1eeab2397d8ec5e851b2835970a889283e69b36a,2.25,1.81,2.0,2.61,2.22,2.15,3.0,3.13,3.38,4.0,12.0,13.0,17.0,15.0,20.0,20.0,14.0,15.0,16.0,12.0,2.61
f8d208d03e013fddcf0c8e4b2f9e99558e6f1e8d9a0a3072a5f14243798e13b2,2.42,2.09,2.23,1.47,2.43,3.17,3.0,3.16,3.25,3.5,12.0,11.0,22.0,13.0,21.0,21.0,13.0,19.0,12.0,9.0,2.66
f9277d8fe5e25d3661755db35825c42d234f8a6c5208ea55b534f096a6263b0a,2.17,2.0,2.58,1.95,2.34,3.32,3.31,2.94,3.62,3.5,12.0,11.0,19.0,15.0,22.0,20.0,18.0,17.0,13.0,9.0,2.77
f97243cccd772573a3880c310f86aa16e99f0fe3623bbdefebc75fdf5104364f,2.33,2.08,2.25,2.8,2.9,3.92,3.79,3.75,3.91,4.0,12.0,9.0,15.0,20.0,20.0,19.0,19.0,16.0,11.0,9.0,3.2
fad726f6b8979dd494155357a7c35f2bccdc52492f38ae19c079f4fe48e5952c,2.17,1.64,2.66,2.43,2.5,3.5,3.8,3.5,3.43,4.0,12.0,11.0,22.0,14.0,18.0,18.0,15.0,14.0,14.0,9.0,2.96
fbaa3df99761205df8bc40933417b91febb21244f7780961ba9131477e5aa903,2.42,3.41,3.07,2.66,2.76,3.36,3.14,3.31,3.8,3.75,12.0,11.0,22.0,16.0,23.0,21.0,14.0,16.0,10.0,12.0,3.12
fd42944a02c1a38cc6a217e3e6186a4ab98a62d98a9a5d4ade572130a20e04b1,2.0,1.38,2.38,2.71,1.72,2.98,3.45,3.25,3.79,4.0,12.0,8.0,15.0,17.0,12.0,22.0,21.0,20.0,7.0,12.0,2.84
fda8c6e531971d661bf003ca43a83a5581bba25dbc3351573f8f2805505baa7b,2.08,2.59,2.84,1.94,3.38,3.05,3.54,3.65,3.86,3.5,12.0,11.0,19.0,13.0,17.0,22.0,13.0,17.0,14.0,9.0,3.07
fdb186f798a5e0419132453cb338fc07800b815ef079815f11e7dc50e0dd0256,2.92,3.42,2.56,3.0,3.59,3.53,3.21,3.5,2.0,4.0,12.0,13.0,17.0,12.0,16.0,19.0,21.0,22.0,4.0,9.0,3.25
fe1c6f78e112dec8584dcc23096196b946acced8a87e182df88a08aea7ff974c,2.33,2.59,2.45,2.34,2.29,2.41,2.82,2.62,3.6,4.0,12.0,11.0,19.0,16.0,18.0,13.0,19.0,18.0,15.0,12.0,2.72
ff5e29119802d5417a22f516d3c73a815b732efd30dcb223c0c3e0a1e74ff85f,2.17,1.15,1.59,2.75,1.9,1.59,3.05,2.13,3.23,2.82,12.0,10.0,14.0,18.0,12.0,17.0,20.0,19.0,13.0,17.0,2.31
